# week, sectorid, diam_T, e1_T, e2_T, e3_T, e4_T, cc_T, diam, e1, e2, e3, e4, cc 
16.0000,7502.0000,22.0000,11.7954,11.8491,11.2463,11.2788,0.0000,11.0000,5.9345,6.0204,5.9525,5.9016,0.6107
17.0000,7502.0000,28.0000,12.3643,11.8859,12.7589,12.5991,0.0000,14.0000,6.6986,6.4250,6.2884,6.4189,0.6063
18.0000,7502.0000,29.0000,11.8604,12.0027,11.6040,11.2702,0.0000,13.0000,6.2368,6.0582,6.1499,6.2812,0.6235
19.0000,7502.0000,22.0000,10.9100,11.5226,11.3312,10.8851,0.0000,11.0000,6.2562,6.2928,6.0422,5.9061,0.6283
20.0000,7502.0000,24.0000,11.7157,11.2555,10.9429,10.8657,0.0000,10.0000,5.9568,6.0736,5.7918,6.0267,0.6227
21.0000,7502.0000,22.0000,11.3880,11.9084,11.3510,11.3915,0.0000,12.0000,6.4706,5.9680,6.4617,6.1348,0.6240
22.0000,7502.0000,24.0000,10.8516,11.1764,10.9921,11.2592,0.0000,11.0000,6.0040,5.7207,5.8788,5.7587,0.6180
23.0000,7502.0000,22.0000,11.5683,10.7343,11.0614,11.0138,0.0000,11.0000,5.8719,6.3638,6.0312,5.8266,0.6163
24.0000,7502.0000,24.0000,10.9605,10.7930,11.6096,10.2497,0.0000,10.0000,5.7838,5.9685,5.8272,5.9496,0.6138
25.0000,7502.0000,27.0000,12.1056,11.7463,11.5881,11.3425,0.0000,11.0000,6.2856,6.0078,5.9715,5.8994,0.6234
26.0000,7502.0000,23.0000,12.1092,11.7686,12.0915,12.6325,0.0000,10.0000,6.5903,6.6571,6.4931,6.6123,0.6199
27.0000,7502.0000,22.0000,11.3526,11.1837,11.5673,12.4257,0.0000,10.0000,6.3446,6.4103,6.5182,6.4148,0.6270
28.0000,7502.0000,20.0000,10.8309,10.0836,10.3666,10.6373,0.0000,11.0000,5.8962,5.9763,6.0212,5.8590,0.6374
29.0000,7502.0000,24.0000,11.2282,11.7751,11.1167,11.9267,0.0000,10.0000,6.3757,6.2404,6.0576,6.0419,0.6352
30.0000,7502.0000,21.0000,11.7725,11.5247,11.6382,11.8976,0.0000,10.0000,6.4425,6.2714,6.1754,6.4630,0.6502
31.0000,7502.0000,21.0000,11.8517,11.0399,11.8873,12.4690,0.0000,10.0000,6.4412,6.5704,6.6218,6.4252,0.6382
32.0000,7502.0000,22.0000,12.4141,11.5870,12.9715,11.8372,0.0000,11.0000,6.7777,6.6561,6.7594,6.4292,0.6291
33.0000,7502.0000,22.0000,12.5496,11.9813,12.1323,12.0372,0.0000,11.0000,6.6723,6.5615,6.5312,6.8849,0.6359
34.0000,7502.0000,23.0000,11.6542,11.7395,11.5545,11.0740,0.0000,11.0000,6.1141,5.9814,6.3934,6.6717,0.6412
35.0000,7502.0000,23.0000,11.7545,12.6888,12.4486,13.2654,0.0000,12.0000,6.9112,6.5062,6.9591,6.7290,0.6452
36.0000,7502.0000,24.0000,12.1176,12.3877,13.1772,11.9805,0.0000,11.0000,7.3502,6.6886,6.8732,6.4710,0.6531
37.0000,7502.0000,23.0000,12.3239,12.5642,12.0330,12.1597,0.0000,11.0000,6.6315,6.7423,6.9505,6.8512,0.6510
38.0000,7502.0000,20.0000,12.1362,11.6861,13.1181,11.7292,0.0000,12.0000,6.8500,6.9352,6.9275,6.5464,0.6549
39.0000,7502.0000,23.0000,12.2354,11.9206,12.5248,12.8278,0.0000,11.0000,6.7321,6.5578,6.9038,6.9436,0.6175
40.0000,7502.0000,24.0000,11.1009,11.2595,12.6401,10.9020,0.0000,10.0000,5.7191,5.9441,6.2751,5.8240,0.6441
41.0000,7502.0000,18.0000,10.9106,11.0200,10.6962,10.8442,0.0000,9.0000,5.8279,5.9947,5.8341,5.7279,0.6499
42.0000,7502.0000,20.0000,10.8379,10.5927,10.2484,10.4792,0.0000,9.0000,5.8766,5.4276,5.7419,5.7279,0.6407
43.0000,7502.0000,19.0000,10.9874,10.5679,10.1308,10.1734,0.0000,9.0000,5.6850,5.6126,5.6138,5.5842,0.6512
44.0000,7502.0000,21.0000,10.6698,10.6215,10.8222,10.8841,0.0000,10.0000,5.9732,5.6741,5.7380,5.8113,0.6533
45.0000,7502.0000,21.0000,11.4238,11.0907,11.1479,11.5147,0.0000,10.0000,6.2445,6.2179,6.0273,6.2066,0.6513
46.0000,7502.0000,21.0000,12.2361,11.9656,11.7921,12.5707,0.0000,11.0000,6.6447,5.9631,6.1227,6.3887,0.6561
47.0000,7502.0000,20.0000,11.5149,10.8226,11.6700,11.9249,0.0000,11.0000,6.2338,6.3959,6.7429,6.6390,0.6465
48.0000,7502.0000,21.0000,10.8885,10.9918,11.6572,11.1370,0.0000,10.0000,6.0493,5.9429,6.0427,6.1833,0.6437
49.0000,7502.0000,21.0000,10.7419,11.2287,11.3478,10.9322,0.0000,11.0000,5.9370,5.7559,5.9748,5.8396,0.6482
50.0000,7502.0000,28.0000,12.0423,11.0710,12.4297,11.1381,0.0000,13.0000,6.7133,6.6933,6.6283,7.6027,0.6532
51.0000,7502.0000,25.0000,11.9743,11.3274,11.2297,12.0739,0.0000,11.0000,6.5755,6.4073,6.4599,6.6860,0.6567
52.0000,7502.0000,21.0000,10.4471,10.5428,11.4728,10.5566,0.0000,11.0000,5.7678,5.8643,5.8287,5.8645,0.6544
53.0000,7502.0000,21.0000,11.3286,11.5112,10.7679,10.8230,0.0000,10.0000,5.9260,6.5369,6.1947,6.4185,0.6497
54.0000,7502.0000,23.0000,11.0191,11.6107,10.9452,11.7198,0.0000,11.0000,6.5604,6.4855,6.2353,5.9602,0.6428
55.0000,7502.0000,23.0000,11.2765,11.0687,11.3566,11.0798,0.0000,11.0000,6.6270,6.5615,6.6869,6.5054,0.6290
56.0000,7502.0000,22.0000,12.7146,12.5402,13.1072,11.9831,0.0000,12.0000,7.5434,6.6418,6.4330,6.9921,0.5791
57.0000,7502.0000,22.0000,11.3282,10.8581,10.9613,11.7729,0.0000,11.0000,6.0422,6.0156,6.3911,6.1226,0.6340
58.0000,7502.0000,23.0000,10.9523,10.9148,12.6350,10.8029,0.0000,11.0000,5.7961,5.6892,6.0350,5.7980,0.6464
59.0000,7502.0000,22.0000,11.9267,11.0296,11.4974,11.2056,0.0000,10.0000,6.0773,5.9718,5.8299,5.7393,0.6482
60.0000,7502.0000,20.0000,11.1386,11.7602,11.5224,11.4636,0.0000,10.0000,6.1312,5.8882,5.9787,6.3865,0.6489
61.0000,7502.0000,20.0000,11.4189,10.8380,11.9590,11.5934,0.0000,11.0000,6.2103,5.6997,5.9463,5.9001,0.6576
62.0000,7502.0000,23.0000,11.1519,11.8585,12.2600,12.1378,0.0000,11.0000,6.6396,6.5111,6.3983,6.4926,0.6497
63.0000,7502.0000,22.0000,12.0712,12.7160,11.4808,11.4652,0.0000,12.0000,6.9120,6.8180,6.8387,6.9337,0.6618
64.0000,7502.0000,21.0000,11.4491,12.0187,12.0362,12.5323,0.0000,10.0000,6.2919,6.5057,6.4632,6.5247,0.6625
65.0000,7502.0000,24.0000,12.7653,12.2102,12.4262,12.1303,0.0000,12.0000,6.7831,6.6219,6.4799,6.7659,0.6501
66.0000,7502.0000,21.0000,11.8336,10.9732,12.0588,11.8283,0.0000,10.0000,6.3383,6.1334,6.1544,6.4449,0.6571
67.0000,7502.0000,21.0000,12.0034,12.1581,11.5877,11.5346,0.0000,10.0000,5.9742,6.1343,6.7031,6.4544,0.6643
68.0000,7502.0000,21.0000,10.9177,11.2851,11.4928,12.0459,0.0000,10.0000,6.4045,6.1685,6.2594,6.1707,0.6718
69.0000,7502.0000,20.0000,10.8649,11.1382,11.1047,11.7219,0.0000,9.0000,5.9854,6.3606,6.2655,6.1530,0.6673
70.0000,7502.0000,22.0000,11.8099,11.5579,12.1162,11.8184,0.0000,10.0000,6.4143,6.7404,6.8625,6.9359,0.6723
71.0000,7502.0000,22.0000,11.8680,11.5131,12.4487,12.0566,0.0000,10.0000,6.7239,6.2243,6.5567,6.6562,0.6834
72.0000,7502.0000,19.0000,11.5978,10.9197,10.7184,10.7979,0.0000,9.0000,5.8059,5.9770,5.9544,5.7308,0.6738
73.0000,7502.0000,22.0000,11.2052,11.1662,10.7388,11.0317,0.0000,9.0000,5.9059,6.0717,5.9523,6.0732,0.6769
74.0000,7502.0000,21.0000,9.9231,10.6681,10.6107,11.7936,0.0000,10.0000,6.3012,5.9368,5.9168,5.8482,0.6672
75.0000,7502.0000,25.0000,12.1129,10.8225,10.3583,11.7021,0.0000,11.0000,6.1822,6.2470,5.8361,5.9496,0.6690
76.0000,7502.0000,23.0000,11.8597,11.8694,11.5735,11.8796,0.0000,13.0000,5.9131,5.9504,6.0923,6.7337,0.6595
77.0000,7502.0000,18.0000,10.9092,11.0097,11.8980,11.7269,0.0000,9.0000,5.8850,5.8529,5.8545,5.8935,0.6768
78.0000,7502.0000,21.0000,10.8872,11.0259,12.0350,12.3401,0.0000,10.0000,6.2945,6.2639,6.0098,6.2618,0.6714
79.0000,7502.0000,21.0000,11.4648,11.4621,11.9477,11.6972,0.0000,10.0000,6.3150,6.1525,6.2735,6.6733,0.6688
80.0000,7502.0000,21.0000,11.1617,10.8429,11.5916,11.8374,0.0000,10.0000,5.9244,5.8936,5.9580,6.0856,0.6811
81.0000,7502.0000,21.0000,10.9353,11.0351,10.8866,10.7701,0.0000,11.0000,6.1154,5.8616,5.8997,6.0824,0.6818
82.0000,7502.0000,19.0000,10.6576,10.6088,10.9967,10.9746,0.0000,10.0000,5.9625,5.9422,5.9302,5.6873,0.6736
83.0000,7502.0000,21.0000,11.4918,11.5467,11.0887,11.6200,0.0000,12.0000,5.8995,6.3290,6.6375,5.9820,0.6804
84.0000,7502.0000,23.0000,11.2723,10.9238,10.8918,11.5761,0.0000,10.0000,5.9926,6.3046,5.7345,5.7459,0.6734
85.0000,7502.0000,23.0000,10.8544,10.9985,10.8696,10.6833,0.0000,11.0000,5.9203,5.9306,5.7843,6.1021,0.6851
86.0000,7502.0000,22.0000,11.4304,11.1016,11.1673,10.7662,0.0000,11.0000,6.1871,5.9207,6.2931,6.0393,0.6787
87.0000,7502.0000,20.0000,11.3133,11.1609,11.4078,10.9131,0.0000,11.0000,5.7578,5.9005,6.0410,6.1545,0.6760
88.0000,7502.0000,22.0000,10.7582,10.8047,11.0595,11.1083,0.0000,12.0000,6.1823,6.0506,5.8770,6.1616,0.6843
89.0000,7502.0000,21.0000,10.8689,10.6986,10.9510,10.8154,0.0000,12.0000,5.9418,5.9509,5.8944,5.8657,0.6898
1.0000,5104.0000,25.0000,8.9384,9.8044,8.9483,9.4489,0.0000,12.0000,5.3888,5.9483,5.3380,5.3068,0.6328
2.0000,5104.0000,22.0000,9.9184,9.6339,9.5327,10.5158,0.0000,12.0000,5.7614,5.4134,5.3789,5.5727,0.6277
3.0000,5104.0000,23.0000,9.7873,10.5507,9.1850,10.0198,0.0000,11.0000,5.6876,5.4663,5.6515,5.7005,0.6224
4.0000,5104.0000,23.0000,9.9531,9.8258,9.8024,9.4601,0.0000,11.0000,5.5202,4.9996,5.5604,5.3804,0.6066
5.0000,5104.0000,19.0000,10.2461,10.4691,10.4166,10.0453,0.0000,9.0000,5.7942,5.4755,5.3270,5.1529,0.5730
6.0000,5104.0000,22.0000,9.8614,9.4233,9.7435,9.8646,0.0000,11.0000,5.8003,5.3907,5.4377,5.3297,0.6029
7.0000,5104.0000,19.0000,9.3434,9.4771,9.3664,10.0998,0.0000,11.0000,5.5050,4.9692,5.2484,5.5214,0.6277
8.0000,5104.0000,24.0000,9.5397,9.5932,9.5389,9.3897,0.0000,10.0000,5.4043,5.3909,5.3231,5.6819,0.6388
9.0000,5104.0000,21.0000,9.4392,9.3350,9.4041,9.3907,0.0000,11.0000,5.2749,5.1055,5.5742,5.2609,0.6426
10.0000,5104.0000,23.0000,9.9366,9.5264,9.0592,9.6101,0.0000,13.0000,5.3831,5.1139,5.7014,5.1098,0.6439
11.0000,5104.0000,29.0000,10.2703,8.8902,9.8493,10.1839,0.0000,13.0000,5.6188,5.2732,5.3532,5.2680,0.6494
12.0000,5104.0000,24.0000,8.9989,9.2057,9.6750,9.3098,0.0000,11.0000,5.4964,5.4585,5.0825,5.2256,0.6475
13.0000,5104.0000,24.0000,10.4541,9.8906,9.1059,8.9329,0.0000,11.0000,5.6791,5.6543,5.0540,4.9968,0.6467
14.0000,5104.0000,23.0000,9.3294,9.5318,9.2973,8.9671,0.0000,10.0000,5.3769,5.4606,5.5991,4.9710,0.6505
15.0000,5104.0000,27.0000,8.6988,9.6096,9.0865,8.7930,0.0000,11.0000,4.8963,4.9549,5.1194,5.0815,0.6513
16.0000,5104.0000,24.0000,9.4135,9.3041,8.6356,8.6291,0.0000,11.0000,4.9907,4.9878,4.8766,5.1931,0.6488
17.0000,5104.0000,20.0000,9.2128,9.3327,8.9428,8.8439,0.0000,10.0000,5.4830,5.3168,4.8868,4.9469,0.6498
18.0000,5104.0000,25.0000,8.8176,9.1760,8.6684,8.6868,0.0000,12.0000,5.5055,4.7663,4.9470,4.9625,0.6500
19.0000,5104.0000,19.0000,8.8803,9.4135,8.6438,8.7097,0.0000,10.0000,5.0337,5.3089,4.8928,4.7348,0.6538
20.0000,5104.0000,20.0000,8.9237,9.8220,9.6271,8.8410,0.0000,10.0000,5.0775,4.7836,4.8888,5.4291,0.6544
21.0000,5104.0000,20.0000,9.9462,8.7853,8.6713,8.7651,0.0000,11.0000,4.9642,4.9023,4.7666,4.9190,0.6518
22.0000,5104.0000,21.0000,9.2659,9.1300,9.4760,9.2047,0.0000,11.0000,5.0375,4.7821,5.3394,4.9807,0.6522
23.0000,5104.0000,20.0000,8.8561,8.8780,8.7375,8.4721,0.0000,9.0000,4.7626,4.7949,4.8471,4.9132,0.6526
24.0000,5104.0000,22.0000,10.0224,8.6783,9.4255,8.7454,0.0000,13.0000,4.8740,5.3279,5.1875,4.8533,0.6517
25.0000,5104.0000,19.0000,8.9671,8.8493,8.6813,8.8254,0.0000,11.0000,5.2275,4.9521,5.3077,4.9578,0.6496
26.0000,5104.0000,28.0000,9.0716,9.2192,9.7332,9.7853,0.0000,13.0000,5.4806,4.9167,5.4207,5.6219,0.6483
27.0000,5104.0000,24.0000,8.8493,8.7437,9.3300,8.8910,0.0000,12.0000,5.1055,5.1055,5.5327,4.9172,0.6495
28.0000,5104.0000,20.0000,8.7710,8.6463,8.5754,8.8655,0.0000,10.0000,5.4277,5.4443,4.9109,5.2283,0.6517
29.0000,5104.0000,19.0000,9.1253,9.2468,8.8374,8.7402,0.0000,10.0000,5.2961,4.9636,5.2114,5.0562,0.6521
30.0000,5104.0000,21.0000,10.9956,8.9576,9.1780,9.0720,0.0000,10.0000,5.1936,5.0130,5.9966,5.3057,0.6498
31.0000,5104.0000,21.0000,8.8701,8.9946,10.2380,8.9212,0.0000,10.0000,5.2600,5.7614,5.4916,5.4255,0.6468
32.0000,5104.0000,28.0000,9.3318,8.9766,8.9921,9.1084,0.0000,14.0000,5.2583,5.3935,5.3922,4.9682,0.6499
33.0000,5104.0000,21.0000,8.9633,9.1249,8.7516,8.9586,0.0000,13.0000,5.3968,5.4487,5.2068,5.1387,0.6514
34.0000,5104.0000,24.0000,8.5632,8.8222,8.8873,8.6458,0.0000,12.0000,4.9164,5.2305,4.9022,5.1630,0.6543
35.0000,5104.0000,20.0000,8.6428,8.8387,8.7168,8.8951,0.0000,12.0000,5.1200,5.0866,4.9076,4.8436,0.6545
36.0000,5104.0000,23.0000,9.6016,8.8744,8.7558,8.9333,0.0000,12.0000,4.9277,4.9803,5.5468,5.6611,0.6481
37.0000,5104.0000,21.0000,8.8936,9.1157,9.4696,8.9822,0.0000,12.0000,4.9049,5.0463,5.2208,5.2159,0.6508
38.0000,5104.0000,19.0000,9.2118,8.9619,9.2685,9.0287,0.0000,11.0000,5.3685,4.9142,4.9867,5.2658,0.6442
39.0000,5104.0000,23.0000,10.0743,9.1393,9.7719,9.7298,0.0000,11.0000,5.2473,5.8089,5.8390,4.9518,0.6411
40.0000,5104.0000,21.0000,9.5206,9.1961,8.0744,8.5824,0.0000,11.0000,4.9032,5.5112,5.0751,4.8516,0.6516
41.0000,5104.0000,19.0000,8.2924,8.6357,8.1729,8.6675,0.0000,9.0000,4.9612,4.8955,4.8824,4.8111,0.6531
42.0000,5104.0000,18.0000,8.6177,8.3145,8.8111,8.5057,0.0000,9.0000,4.8361,5.3286,4.9788,4.7659,0.6525
43.0000,5104.0000,22.0000,8.3410,8.6278,8.5983,8.7723,0.0000,10.0000,4.7076,4.8721,4.7828,4.7119,0.6515
44.0000,5104.0000,20.0000,8.1937,8.6859,8.2811,8.6302,0.0000,10.0000,4.9931,4.9011,4.7938,4.9539,0.6506
45.0000,5104.0000,27.0000,8.7658,9.9371,8.7489,9.6409,0.0000,13.0000,4.9051,5.4060,5.2701,4.9913,0.6491
46.0000,5104.0000,21.0000,9.5293,8.7177,9.6723,8.7114,0.0000,14.0000,5.0779,5.4195,5.7656,5.7797,0.6472
47.0000,5104.0000,25.0000,8.8882,8.8598,8.7519,10.4254,0.0000,12.0000,4.9094,5.5712,5.3928,5.9521,0.6497
48.0000,5104.0000,22.0000,7.8493,9.0302,8.8296,8.4830,0.0000,11.0000,5.1907,5.1398,4.9275,4.9191,0.6519
49.0000,5104.0000,20.0000,9.1058,9.6741,9.5932,8.7757,0.0000,10.0000,5.4832,5.1545,5.0070,5.1415,0.6525
50.0000,5104.0000,24.0000,9.8351,8.8464,8.7669,8.8752,0.0000,10.0000,5.6895,5.3102,5.1977,5.3830,0.6481
51.0000,5104.0000,23.0000,9.3098,8.7835,8.5074,8.5172,0.0000,12.0000,5.2741,5.1372,5.4642,5.3033,0.6490
52.0000,5104.0000,24.0000,8.9629,9.4497,8.8035,8.6668,0.0000,11.0000,4.8197,5.2520,4.8261,5.2608,0.6481
53.0000,5104.0000,20.0000,8.9262,8.5610,8.7213,8.8048,0.0000,9.0000,5.0840,4.9439,4.6903,4.9938,0.6421
54.0000,5104.0000,19.0000,8.7423,8.7386,8.4982,8.9543,0.0000,9.0000,5.0561,4.7998,4.9624,4.8991,0.6335
55.0000,5104.0000,22.0000,8.8651,8.9403,9.6604,9.7445,0.0000,10.0000,5.5348,5.4686,5.3262,5.5595,0.6107
56.0000,5104.0000,20.0000,10.2564,10.2690,9.7455,10.1516,0.0000,9.0000,5.5735,5.5615,5.4909,5.3143,0.5815
57.0000,5104.0000,24.0000,9.0285,10.0041,9.2916,9.0207,0.0000,12.0000,5.4889,5.8746,5.7787,5.7359,0.6184
58.0000,5104.0000,22.0000,9.1650,8.9193,9.2264,10.1334,0.0000,13.0000,5.5807,4.9633,5.4585,5.4622,0.6389
59.0000,5104.0000,27.0000,10.4324,8.9362,8.6224,8.6037,0.0000,10.0000,4.9032,4.8726,5.0537,4.7446,0.6450
60.0000,5104.0000,28.0000,8.8088,8.7691,10.4556,8.1786,0.0000,11.0000,4.7825,4.9490,4.9058,4.8863,0.6513
61.0000,5104.0000,22.0000,8.4612,8.6992,8.3947,8.4314,0.0000,10.0000,4.7231,4.7760,4.8128,4.7634,0.6539
62.0000,5104.0000,20.0000,9.4116,8.4840,9.9508,8.8740,0.0000,10.0000,4.8746,4.8440,4.8454,4.8514,0.6502
63.0000,5104.0000,23.0000,8.6452,8.6181,9.8452,9.4225,0.0000,12.0000,4.8195,5.1484,4.9220,4.9257,0.6529
64.0000,5104.0000,27.0000,8.9568,9.4637,8.6059,8.2970,0.0000,13.0000,5.0817,4.9361,5.0831,4.7912,0.6530
65.0000,5104.0000,23.0000,8.7560,8.8230,9.5808,8.7673,0.0000,12.0000,5.1390,4.9914,4.8715,5.2458,0.6507
66.0000,5104.0000,24.0000,8.9462,8.3029,8.7043,8.6515,0.0000,12.0000,5.0841,4.8143,5.6572,4.9340,0.6544
67.0000,5104.0000,20.0000,8.5976,8.4625,8.9602,8.8153,0.0000,10.0000,4.8915,4.8216,5.1896,5.2140,0.6523
68.0000,5104.0000,25.0000,9.0891,8.5040,8.7328,8.5787,0.0000,13.0000,5.2778,5.5765,5.3636,4.9649,0.6567
69.0000,5104.0000,26.0000,10.2874,8.9230,8.7334,8.5298,0.0000,13.0000,5.4841,5.0391,4.7570,5.0931,0.6526
70.0000,5104.0000,23.0000,8.8157,8.9409,9.1325,8.7757,0.0000,15.0000,5.3854,4.9093,4.8968,5.3127,0.6516
71.0000,5104.0000,25.0000,8.6285,10.5753,8.4772,8.9400,0.0000,13.0000,4.8744,5.0318,4.8290,5.2207,0.6541
72.0000,5104.0000,19.0000,8.7114,9.9580,8.7068,9.3100,0.0000,10.0000,5.0384,5.3786,5.1148,4.8597,0.6542
73.0000,5104.0000,26.0000,8.6400,9.5617,8.4175,9.4254,0.0000,10.0000,4.9579,4.9405,4.9460,4.7075,0.6534
74.0000,5104.0000,27.0000,8.9922,8.6732,8.3880,8.8461,0.0000,12.0000,4.9865,4.9201,4.8347,5.0577,0.6544
75.0000,5104.0000,24.0000,9.0548,8.9783,9.4103,8.8776,0.0000,11.0000,5.0503,5.1921,4.8709,4.9980,0.6564
76.0000,5104.0000,20.0000,10.1188,8.7267,8.8633,8.9349,0.0000,10.0000,4.9599,5.0781,4.8732,4.9641,0.6551
77.0000,5104.0000,22.0000,8.7647,9.3255,8.7961,8.6469,0.0000,10.0000,4.8347,4.9518,4.8652,4.8806,0.6545
78.0000,5104.0000,21.0000,8.6854,8.8766,8.8043,9.8886,0.0000,11.0000,4.8064,4.8920,4.9720,4.8170,0.6533
79.0000,5104.0000,26.0000,8.5314,8.8720,8.9911,8.7673,0.0000,11.0000,4.9229,4.9587,4.9157,4.9247,0.6529
80.0000,5104.0000,28.0000,10.3446,8.6741,8.5248,8.9731,0.0000,14.0000,5.0867,4.9980,5.3285,5.0601,0.6539
81.0000,5104.0000,23.0000,8.6391,8.7573,9.3110,8.5847,0.0000,11.0000,4.9599,4.9406,5.1640,4.8653,0.6533
82.0000,5104.0000,23.0000,8.4497,9.0779,9.0286,8.9234,0.0000,9.0000,5.3244,5.3004,5.2259,5.1141,0.6549
83.0000,5104.0000,20.0000,8.8555,9.4573,8.4028,9.3257,0.0000,11.0000,5.4054,5.3383,5.1514,4.8380,0.6572
84.0000,5104.0000,23.0000,8.5425,9.1020,9.9328,9.3249,0.0000,12.0000,5.3467,4.9592,5.0996,5.4668,0.6551
85.0000,5104.0000,21.0000,8.6091,8.7983,10.2435,8.7174,0.0000,10.0000,5.4229,4.9923,4.8603,4.9845,0.6551
86.0000,5104.0000,23.0000,8.6043,8.5330,8.6004,8.4625,0.0000,10.0000,4.9412,5.1709,5.1833,5.2332,0.6574
87.0000,5104.0000,19.0000,8.6506,8.5825,9.4545,8.5330,0.0000,10.0000,4.9454,4.8099,4.9683,4.7179,0.6526
88.0000,5104.0000,24.0000,10.1716,8.6598,10.0767,8.9103,0.0000,12.0000,5.3879,5.5357,5.2843,5.1360,0.6564
89.0000,5104.0000,20.0000,8.8314,8.6920,8.6169,8.8687,0.0000,10.0000,4.9469,4.8357,5.1413,4.7731,0.6538
1.0000,6413.0000,21.0000,9.2345,8.8640,8.8798,9.0584,0.0000,9.0000,4.9635,5.2136,4.8362,4.8456,0.6674
2.0000,6413.0000,19.0000,10.0327,9.7344,9.0335,9.0402,0.0000,12.0000,4.9989,5.2301,4.9980,4.9671,0.6663
3.0000,6413.0000,18.0000,9.5154,9.5550,9.4840,8.9586,0.0000,9.0000,5.2447,5.3544,5.2176,5.4248,0.6600
4.0000,6413.0000,21.0000,10.3606,10.7120,10.1771,9.9583,0.0000,9.0000,5.3944,5.4935,4.9816,5.3651,0.6435
5.0000,6413.0000,19.0000,10.8058,10.5602,10.2336,10.8207,0.0000,10.0000,5.2126,5.1778,4.9895,5.0952,0.5942
6.0000,6413.0000,20.0000,8.9118,9.1735,9.0018,9.0007,0.0000,8.0000,4.9595,4.9006,4.8993,4.9130,0.6542
7.0000,6413.0000,26.0000,8.9297,9.3876,8.7685,9.6365,0.0000,12.0000,4.8180,4.7619,4.7960,4.7612,0.6650
8.0000,6413.0000,20.0000,9.0912,8.9935,8.7706,8.7056,0.0000,10.0000,4.9954,4.7611,4.7481,4.6472,0.6755
9.0000,6413.0000,22.0000,8.9846,8.9956,8.9302,9.2908,0.0000,11.0000,4.6598,4.8814,4.9089,4.9748,0.6744
10.0000,6413.0000,20.0000,9.0908,8.8032,8.9378,9.0658,0.0000,10.0000,5.2896,4.7465,4.6931,4.7497,0.6804
11.0000,6413.0000,24.0000,8.7673,8.9614,8.7788,8.9079,0.0000,11.0000,4.8041,4.8848,4.9189,4.9318,0.6837
12.0000,6413.0000,20.0000,8.8026,9.1068,9.5674,8.8794,0.0000,9.0000,5.2550,4.9411,4.7491,4.8029,0.6801
13.0000,6413.0000,18.0000,8.9800,9.4179,8.6771,8.9174,0.0000,10.0000,4.7177,4.7478,4.8254,4.8792,0.6817
14.0000,6413.0000,18.0000,8.7776,8.7638,8.9114,8.7684,0.0000,10.0000,4.7930,4.9927,4.9307,4.9065,0.6830
15.0000,6413.0000,16.0000,8.4758,8.6150,8.5350,8.6241,0.0000,7.0000,4.6277,4.6749,4.7006,4.7423,0.6814
16.0000,6413.0000,18.0000,8.6952,8.6542,8.5049,8.4993,0.0000,9.0000,4.5506,4.4783,4.5678,4.5242,0.6776
17.0000,6413.0000,18.0000,8.4015,8.7594,8.7801,8.2908,0.0000,8.0000,4.7462,4.6467,4.8513,4.7726,0.6806
18.0000,6413.0000,14.0000,8.5918,8.5574,8.0053,8.4418,0.0000,9.0000,4.8515,4.7092,4.5285,4.5514,0.6820
19.0000,6413.0000,20.0000,8.4790,8.6317,8.2113,8.4468,0.0000,9.0000,4.4703,4.8270,4.3122,4.5744,0.6926
20.0000,6413.0000,16.0000,8.5592,8.2195,7.9660,8.2218,0.0000,9.0000,4.1681,4.2863,4.5751,4.5820,0.6906
21.0000,6413.0000,19.0000,8.3866,7.9736,8.3015,8.3585,0.0000,9.0000,4.2602,4.6203,4.3958,4.5583,0.6884
22.0000,6413.0000,17.0000,8.4399,8.5130,8.1218,8.5458,0.0000,7.0000,4.3908,4.4327,4.5339,4.4963,0.6874
23.0000,6413.0000,16.0000,7.8268,8.0283,8.1182,8.0978,0.0000,8.0000,4.2732,4.2350,4.4901,4.4719,0.6865
24.0000,6413.0000,16.0000,7.9997,8.1804,8.1761,8.1106,0.0000,9.0000,4.3792,4.3970,4.0902,4.2774,0.6842
25.0000,6413.0000,16.0000,8.0097,8.1952,8.4622,8.2972,0.0000,7.0000,4.5486,4.5621,4.6568,4.3328,0.6899
26.0000,6413.0000,17.0000,8.6547,8.4901,8.5326,8.5693,0.0000,11.0000,4.5225,4.6830,4.3415,4.6507,0.6835
27.0000,6413.0000,18.0000,8.5477,8.0494,8.3288,8.4989,0.0000,11.0000,4.4818,4.4676,4.5028,4.4567,0.6777
28.0000,6413.0000,18.0000,8.4318,8.5105,8.1656,8.0691,0.0000,8.0000,4.4168,4.3970,4.4432,4.2422,0.6820
29.0000,6413.0000,17.0000,8.5402,8.4628,8.6167,8.5098,0.0000,8.0000,4.5642,4.4198,4.5809,4.3181,0.6846
30.0000,6413.0000,16.0000,8.4846,8.5316,8.5494,9.1286,0.0000,8.0000,4.2511,4.6232,4.1841,4.3189,0.6818
31.0000,6413.0000,20.0000,8.5822,8.5496,8.5290,8.6556,0.0000,8.0000,4.6222,4.8089,4.5898,4.3731,0.6837
32.0000,6413.0000,17.0000,8.1555,8.6108,8.4327,8.4335,0.0000,9.0000,4.6618,4.5387,4.5598,4.3342,0.6851
33.0000,6413.0000,17.0000,8.2018,8.7790,8.4787,8.3000,0.0000,10.0000,4.6443,4.9965,4.5299,4.4333,0.6846
